subID,sequenceCompleted_test,sequenceCompleted_reacquisition,sequenceCompleted_combined,at_least_one_response_test,at_least_one_response_reacquisition,at_least_one_response_combined,devaluation,stillVal_minus_deval,preVal_relativeDiff_deval,meanVal_minus_deval,meanVal_relativeDiff_deval,meanVal_relativeDiff_deval_SQRT,std_diary,normed_std_diary,SRM_score,mood,Anxiety,Stress,routine_mean
126.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,209.0,0.972093023255814,116.5,0.9510204081632652,0.7264532836264123,1186.0761610096563,0.5056739744040772,5.5,73.45714285714286,43.77142857142857,39.51428571428571,5.552380952380953
127.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,17.0,0.8947368421052632,14.5,0.8787878787878788,0.5948960086888406,,,,,,,
128.0,9.0,1.0,10.0,9.0,1.0,10.0,5.0,55.0,0.8461538461538461,30.5,0.7530864197530864,0.454235239706608,750.9096514469708,0.4213754755229401,7.0,59.07462686567164,17.328358208955223,34.67164179104478,3.91044776119403
129.0,1.0,11.0,12.0,1.0,11.0,12.0,12.0,268.0,0.9178082191780822,164.5,0.8726790450928382,0.58636189670498,874.5131319569844,0.4033948943430487,5.4375,71.54285714285714,23.957142857142856,20.0,4.5095238095238095
130.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,0.8823529411764706,50.0,0.8620689655172413,0.5721224617320373,923.890760989046,0.4634335534978755,4.85,68.11428571428571,32.77142857142857,33.08571428571429,5.147619047619047
131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.9310344827586208,18.5,0.902439024390244,0.6307156288471435,1194.678091169538,0.5439350120448281,1.8666666666666667,54.128571428571426,38.114285714285714,43.371428571428574,5.604761904761904
132.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,15.0,1.0,1.0,1606.6656057900118,0.5510224410762304,1.5,68.73529411764706,29.441176470588236,28.573529411764707,6.465686274509804
133.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,125.0,0.925925925925926,80.5,0.8895027624309392,0.6105323446426004,1117.9314612364496,0.4934479686639078,3.269230769230769,60.71641791044776,11.164179104477611,13.432835820895525,5.7711442786069655
134.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,-1.5,-0.0389610389610389,-0.0194879177715403,1278.6149670249874,0.5631926673955564,4.083333333333333,66.55223880597015,35.3134328358209,43.59701492537314,5.218905472636816
135.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,22.0,0.7857142857142857,14.0,0.7,0.4083673673510214,971.7297062360096,0.418139129770078,4.75,49.95652173913044,43.34782608695652,44.18840579710145,3.5652173913043477
