subID,corr,p_val,z_score
101,0.2624480689803992,2.363119171626267e-20,0.2687357630729237
102,0.48484081707166515,9.226491488855262e-72,0.5292934528154729
103,0.5106551690603532,1.1295375816527045e-80,0.563615652900634
104,0.34259195147549354,2.2223792057692907e-34,0.35702620631877163
105,0.4229431751696851,2.9105188000603913e-53,0.4512709596358618
106,0.4119104373300318,2.3833420561530044e-50,0.4379098663115289
107,0.30901174343450266,5.772902420866408e-28,0.31945245419431695
108,0.5951635897640473,6.731604218732528e-116,0.6856242569557994
109,0.4598997146148247,7.590664899105588e-64,0.4971840938656536
110,0.5285294686018265,2.6176770542300775e-87,0.5881024100679627
111,0.6250671291440473,4.744612851809571e-131,0.7332787026289282
112,0.36621073206364396,2.1710275613038596e-39,0.3840398917260269
113,0.26836561676814097,3.0545810525313288e-21,0.27510176100620953
114,0.4837002180368087,2.195234618031789e-71,0.5278034121662158
115,0.4183080490933787,5.025096130018069e-52,0.4456394559116187
117,0.6505058671854913,2.6423965330003577e-145,0.7761751659579162
118,0.10875152748169367,0.00016030505707160674,0.1091833267106551
119,0.6682351473503323,4.43344819449804e-156,0.8075475528963583
120,0.42694521397736007,2.3994000906025814e-54,0.4561549497715927
121,0.26001379415054054,5.401623736433871e-20,0.26612320117181043
122,0.2504165050493987,1.293183858010491e-18,0.25585713331482224
123,0.2725316981110034,7.013455886885355e-22,0.2795966157057582
124,0.3539242237164154,9.909031752064353e-37,0.3699228447476098
125,0.20545483650201907,6.645048237116346e-13,0.2084212014196482
126,0.36332957906311303,9.34921688676873e-39,0.38071653875341
127,0.7869144969718601,1.9073014455315938e-253,1.0632760794703728
128,0.6382020097011849,3.0511734118152286e-138,0.7551342828193182
129,0.3841752405020151,1.7151858590916156e-43,0.4049486526476862
130,0.32113633130541175,3.4532699487997525e-30,0.33291358869402937
131,0.5414420213363615,2.3536854552910418e-92,0.6061934490746347
132,0.4007043734866653,1.6845860830852403e-47,0.4244877516094298
133,0.3851720608845919,9.978063435347426e-44,0.406118593862252
134,0.45282929984692427,1.0172117236906933e-61,0.4882536778284883
135,0.6759786349745194,5.0430358497241616e-161,0.8216715391386256
136,0.38850726202341535,1.6067392998448884e-44,0.410040728775753
137,0.2866532034956127,3.943500286143776e-24,0.2949160086788061
138,0.438364073610412,1.607602350644143e-57,0.47020393230750834
139,0.22629993205073776,2.1179040463285e-15,0.230286219989403
140,0.3001595958518912,2.0897699978859284e-26,0.3096949934898683
141,0.38649923931163394,4.836658018198447e-44,0.4076779061751823
142,0.1741786079084387,1.248238450678307e-09,0.17597280360999393
143,0.558271157412987,2.860586767258181e-99,0.6303180188797083
144,0.7190647865539102,1.4476746599344666e-191,0.9057058037828402
145,0.4032343943308927,3.9146109745331196e-48,0.42750535834673403
148,0.17881268168206138,4.4280786493481873e-10,0.18075588338770215
149,0.14282428003014044,6.767801190796118e-07,0.14380748891742157
152,0.045706898128746495,0.11353310569591897,0.04573876715842183
153,0.47494569672734854,1.5272674283434572e-68,0.5164373801352352
154,0.3447150557032572,8.198436275776504e-35,0.35943362229892
155,0.348491387324784,1.3648463394248333e-35,0.36372556973176207
