subID,corr,p_val,z_score
101,0.46373400773997764,2.0582044995990924e-32,0.5021053796066275
102,0.5734922489234331,2.481089805431526e-53,0.6527244404730692
103,0.5349876380737238,1.1134578152401014e-19,0.6337222521587906
104,0.38663941003658286,1.8375267493698042e-22,0.40785882287174474
105,0.3230240696033748,0.012447584758335122,0.3583259105596922
106,0.38648361443582924,2.9151237153500987e-19,0.4082891952040637
107,-0.08686934739270828,0.3811199738513201,-0.08796640453229279
108,0.700511276517235,7.610442185548685e-73,0.8760697387657268
109,0.4988417622502368,1.5655614697852808e-36,0.5480138525430893
110,0.559237918548973,4.040200876168493e-24,0.6663870269622024
111,0.5934369953489271,2.884505123151206e-24,0.7463189627927815
112,0.282800745526796,0.0001792621593509021,0.29720384008213463
113,0.17259387980549806,4.28791157359631e-05,0.17436692847453605
114,0.4322312973133534,2.461186336912079e-18,0.4678853665562158
115,0.591470459601809,1.2516908936411829e-52,0.6807656850389372
117,0.6832767825048455,2.704764724809686e-50,0.8777909015962897
118,0.313899205198905,2.806469328061325e-07,0.329732326669463
119,0.7436608748571462,2.0137242014153558e-53,1.1082529164542658
120,0.2182490449995821,1.4366092667881596e-06,0.2715571523305109
121,0.43428298568453605,8.684099184265077e-20,0.4691337705719141
122,0.43125507593578444,1.4939237961775662e-27,0.46149840195613734
