subID,corr,p_val,z_score
101,0.7610811323135442,1.882716708009886e-227,0.9987795753051586
102,0.6399933351631615,2.99465826089226e-139,0.7581624560853191
103,0.7780596489713812,3.843676661596852e-244,1.0404346535776718
104,0.5494492899166854,1.3507249746350796e-95,0.6175921076180082
105,0.374388041954525,3.172032821600829e-41,0.39351677353197473
106,0.5656909470851711,1.9042533151471714e-102,0.6411630605557247
107,0.6188107313890693,9.598192427194254e-128,0.7230755112092496
108,0.7557516119129487,1.6925640096344236e-222,0.9862333108265291
109,0.6113830649289507,6.475797803349419e-124,0.7111270100280555
110,0.7098185755745887,1.5391532723939232e-184,0.8868181094362322
111,0.7387590197378222,1.603087354800319e-207,0.9477418266687186
112,0.4162097031610654,1.7983602106033035e-51,0.4430987605766498
113,0.48695520807787046,1.8341041400682018e-72,0.5320613343086203
114,0.6615838747756515,5.964712875258451e-152,0.7956251449545709
115,0.5862533206001185,1.0989541738471904e-111,0.6719381056759449
117,0.7614232898431278,8.960023194279943e-228,0.9995932770695227
118,0.5694949325416918,4.164411653289269e-104,0.6467750263350743
119,0.8444217462057815,0.0,1.2363861228939632
120,0.413109213949777,1.1638405119511312e-50,0.4393544619295529
121,0.7600716618057524,1.6711998434379885e-226,0.9963847581204041
122,0.6135889833539686,4.839000183603855e-125,0.7146572731624768
