subID,corr,p_val,z_score
101,0.6917043630972877,1.5139927139354282e-171,0.8512163079608521
102,0.6485072876694717,3.9040880115265387e-144,0.7727182526556606
103,0.6538507099040197,2.784511153356039e-147,0.7819957276054
104,0.6016496239526503,4.7583633557760423e-119,0.6957287161145137
105,0.4384188305117284,1.5511867074253952e-57,0.47027171644291077
106,0.5378816811456433,6.095912912642107e-91,0.6011701285310708
107,0.6843867948612963,1.4438058360498684e-166,0.8373197135570593
108,0.6659234611832552,1.241240135692048e-154,0.8033823775733857
109,0.5775233773541539,1.1057186757856594e-107,0.6587386496484189
110,0.7207019815478843,7.706648978113806e-193,0.9091041185600001
111,0.6598348867374744,6.978445931858144e-151,0.7925211418042778
112,0.29655781898515,8.689463300308102e-26,0.3057412573143871
113,0.5456027495585145,4.994673059709524e-94,0.6120987129958719
114,0.5194737273621897,6.743308424881698e-84,0.5756187086339444
115,0.6695949113917917,6.157589443230914e-157,0.8100084325363825
117,0.6291213635132924,3.1138986796429917e-133,0.7399606119795988
118,0.5478357883868261,6.176625398920121e-95,0.6152837773927173
119,0.618066791254943,2.346053533375081e-127,0.7218708148986078
120,0.6146582794452623,1.3660300474604906e-125,0.7163740475602365
121,0.7301960529260628,2.0696223911349924e-200,0.9291472165830048
122,0.5564263546960884,1.7135715668349117e-98,0.6276419156575443
