subID,corr,p_val,z_score
101,0.7001379382006718,1.7908739567098663e-177,0.8675710459771909
102,0.7078877561306403,4.166193940220611e-183,0.8829372652091552
103,0.7579565527176042,1.5656255110426546e-224,0.9913950598162801
104,0.625081342013898,4.66234646036591e-131,0.7333020298652264
105,0.8560181320929091,0.0,1.278250654204577
106,0.5943021219364123,1.7425944004238943e-115,0.6842913192373048
107,0.7526401122861066,1.1533162192850243e-219,0.9790171271006262
108,0.8830074872824987,0.0,1.3892577830093433
109,0.656570539756578,6.581189524440751e-149,0.7867615348938208
110,0.8020535298463172,1.9732007940962577e-270,1.1043427510703405
111,0.8223555791479813,1.116913452708462e-295,1.1640506503915529
112,0.5494054455330031,1.4078425271036269e-95,0.6175293049725611
113,0.5262962043200421,1.8566018768350618e-86,0.5850085376674079
114,0.7395391524444517,3.492837410821656e-208,0.9494614748026222
115,0.8649247881770475,0.0,1.312572127646462
117,0.8339843502645219,1.214935188024e-311,1.201082030117894
118,0.6665800986204076,4.8319854243466004e-155,0.8045631499179392
119,0.4900192268946421,1.7295361371211294e-73,0.5360856387990424
120,0.46080142422356174,4.0307604761287986e-64,0.4983282832855785
121,0.7584167226209597,5.854124558504534e-225,0.9924774231100696
122,0.6668241803372341,3.400601277958928e-155,0.8050025344326064
123,0.5771104337336533,1.6982293258878753e-107,0.658119269969453
124,0.6017742126952021,4.13264302389066e-119,0.6959240137959908
125,0.6665995364488317,4.698733216323519e-155,0.8045981315575422
126,0.6244962401982207,9.571811910292679e-131,0.7323422783642071
127,0.919935127011341,0.0,1.5886047290078706
128,0.8135234345849933,2.578570032553002e-284,1.1373606521793407
129,0.642142251483178,1.8116516598982386e-140,0.7618106811973663
130,0.5913081433512943,4.6467363577123504e-114,0.6796751116305677
131,0.6498214143962748,6.660688093029507e-145,0.7749895292013406
132,0.5178404255266486,2.7112675794293006e-83,0.5733843521369925
133,0.7215728207578029,1.6054116281553499e-193,0.9109185161800818
134,0.6851741215118985,4.273856162445307e-167,0.838802227183565
135,0.8638579077765232,0.0,1.3083523132642947
136,0.7944028401027068,1.142003062633145e-261,1.0832544231036205
137,0.20902681575483678,2.587307104303155e-13,0.21215348218402488
138,0.7506001643748765,7.88362435466168e-218,0.9743282925151118
139,0.5980207147359694,2.81266532102369e-117,0.6900602655292162
140,0.6668051930690004,3.4948571136785588e-155,0.804968345202771
141,0.8513292015847159,0.0,1.260962346215087
142,0.6201986431859117,1.7999232421138167e-128,0.7253278345722193
143,0.8404192942081059,5.11e-321,1.2225994576251968
144,0.7752853203639658,2.5809732891071313e-241,1.0334424629339276
145,0.5356690949485601,4.516950148912352e-90,0.5980620010168137
148,0.7445528817733846,1.7081955510532364e-212,0.9606190795226811
149,0.7013805638068356,2.3019601601895696e-178,0.8700126613869062
152,0.1189435830075087,3.616537737559943e-05,0.11950931418797486
153,0.6994218327787557,5.813281802413242e-177,0.8661677649095075
154,0.7141809644512018,8.072507923132358e-188,0.8956659030302553
155,0.58601399941747,1.4201496327087629e-111,0.6715735353956733
