subID,corr,p_val,z_score
101,0.6844817584504432,1.246894920318081e-166,0.8374983677563067
102,0.543006630281459,5.562778741935148e-93,0.6084096334231379
103,0.7511854263509411,2.3558961123517443e-218,0.9756701445858628
104,0.780374398877201,1.564854442096964e-246,1.0463273370355501
105,0.7050396252568051,5.14559567083846e-181,0.8772513028270593
106,0.5441845962341815,1.8683518643835353e-93,0.6100816846668545
107,0.6368388079402734,1.7667090054299874e-137,0.7528376567973883
108,0.6443979732931618,9.30430096954665e-142,0.7656587097543635
109,0.6573917925893351,2.107984609397276e-149,0.7882064472859557
110,0.7117889581580558,5.167242230876438e-186,0.8908006405224936
111,0.6434595724690257,3.209260747111955e-141,0.7640555798655235
112,0.6556222124323066,2.4395957437558055e-148,0.785096450942484
113,0.5288962217406854,1.8948980922091209e-87,0.5886114622916203
114,0.6510712055381769,1.2290441342107707e-145,0.7771558488335535
115,0.8088507506717011,1.516997975563446e-278,1.123696222608264
117,0.6289734336422022,3.7456210625732e-133,0.7397158163038693
118,0.4605908494934806,4.673648029782629e-64,0.4980609747387263
119,0.3364297312395673,3.845311659491739e-33,0.35006110156821874
120,0.3756201646413245,1.66031338754453e-41,0.39495052177838336
121,0.8099055409310296,7.808943679376098e-280,1.1267544169758408
122,0.538031431035807,5.320291134857053e-91,0.6013808649692766
